participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,target, participant
1,7,0,0,15.606,15606,-11.13,9.76,-1.33,14.8628,-0.8727,-0.5367,-5.2087,17.94,80.94,24.75,-1.5012,6.1791,1.3313,6.4967,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,15.728,15728,-7.0,8.9,-0.61,11.3394,-0.9468,-0.7592,-1.9766,34.13,87.69,9.88,-2.2258,6.5377,1.0755,6.9894,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,15.895,15895,-8.31,9.06,-1.14,12.3466,-0.9665,-0.4287,-0.8345,51.94,104.69,349.5,-3.0275,6.8701,0.7836,7.5483,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,16.016,16016,-8.84,7.11,-1.79,11.4849,-0.7483,0.2793,-0.6207,58.06,115.0,336.88,-3.7935,6.9017,0.4444,7.888,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,16.137,16137,-8.74,5.94,-1.75,10.7114,-0.2542,0.7974,0.1734,59.88,112.13,331.0,-4.4453,6.775,0.1553,8.1046,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,16.258,16258,-8.67,4.83,-1.43,10.0271,0.0076,0.6512,-0.0709,59.75,102.94,329.56,-5.002,6.5187,-0.0536,8.2168,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,16.378,16378,-9.16,5.78,-0.54,10.8446,0.1113,0.0807,1.0537,57.25,97.69,331.88,-5.5499,6.4213,-0.1177,8.4882,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,16.499,16499,-6.19,7.7,-0.59,9.8972,0.4527,-0.324,2.2853,44.13,94.88,347.31,-5.6343,6.5898,-0.18,8.672,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,16.62,16620,-5.81,9.29,-0.77,10.9842,0.7265,-0.4407,2.0562,30.63,92.5,5.63,-5.6574,6.9456,-0.2577,8.9618,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,16.742,16742,-3.82,9.69,-0.12,10.4165,0.8203,-0.1854,1.6079,17.56,87.81,22.69,-5.4153,7.3073,-0.2396,9.0983,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,16.908,16908,-0.51,11.13,0.8,11.1704,0.3774,-0.132,2.0846,-0.69,82.75,42.63,-4.7689,7.811,-0.1026,9.1523,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,17.029,17029,1.74,10.9,1.63,11.1577,0.8323,-0.0556,1.982,-15.0,78.5,57.19,-3.9112,8.2181,0.1257,9.1022,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,17.15,17150,2.72,11.54,1.56,11.9584,1.2523,-0.3534,2.0649,-28.31,70.13,71.06,-3.0374,8.6558,0.3147,9.1787,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,17.271,17271,2.35,7.26,3.23,8.2863,1.1705,-0.5749,2.7413,-41.06,53.31,85.63,-2.3275,8.4719,0.6989,8.8135,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,17.393,17393,4.87,4.08,3.94,7.4758,0.577,0.2018,4.0175,-55.0,28.25,105.94,-1.379,7.8931,1.126,8.0914,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,17.514,17514,0.44,-12.3,3.97,12.9323,-0.6174,-0.6556,0.5105,-58.25,-3.63,124.81,-1.1393,5.2322,1.5008,5.5611,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,7,0,0,17.636,17636,3.78,3.6,4.11,6.6438,-0.9327,0.1451,-4.023,-51.31,30.44,104.81,-0.4911,5.0171,1.8446,5.368,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,17.761,17761,0.93,9.4,2.73,9.8325,-1.6777,0.6861,-2.8111,-35.88,60.19,82.44,-0.3038,5.5947,1.9613,5.9363,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,17.924,17924,-1.51,12.08,-0.06,12.1742,-1.1225,0.6861,-2.8525,-13.13,80.81,55.06,-0.4628,6.4493,1.6949,6.6843,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,18.044,18044,-3.74,11.18,0.08,11.7892,-0.4091,0.2967,-3.0347,6.0,86.31,33.5,-0.8946,7.0727,1.4821,7.2814,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,18.165,18165,-5.12,10.83,-0.01,11.9793,-0.3338,0.1244,-2.7849,24.0,88.38,13.81,-1.4514,7.5678,1.2855,7.8122,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,18.286,18286,-6.07,8.73,0.23,10.6354,-0.3523,0.0807,-1.4988,37.31,89.81,358.56,-2.06,7.7209,1.1464,8.0728,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,18.41,18410,-7.57,6.95,-0.36,10.2828,-0.5389,-0.0371,-1.333,46.63,93.25,347.19,-2.7861,7.6193,0.9479,8.1679,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,18.531,18531,-8.59,5.82,-0.98,10.4221,-0.396,0.0404,-1.4933,55.75,97.63,335.19,-3.5509,7.3822,0.6938,8.2212,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,18.654,18654,-8.54,5.22,-0.62,10.0282,-0.0447,0.012,-0.6894,64.88,100.94,324.75,-4.2083,7.0973,0.5207,8.2676,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,18.776,18776,-9.01,5.69,-0.27,10.6597,0.348,-0.2738,0.1364,66.88,102.75,324.75,-4.8411,6.9119,0.4165,8.4489,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,18.938,18938,-8.15,6.52,-0.53,10.4505,0.4014,-0.7756,2.9027,52.81,101.81,344.56,-5.2771,6.8602,0.2918,8.66,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,19.058,19058,-8.38,9.92,-2.4,13.2057,0.5596,-0.2662,2.2635,34.38,100.94,7.88,-5.686,7.2634,-0.0629,9.2245,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,19.179,19179,-4.29,9.25,-0.71,10.2211,0.925,0.2018,2.0889,19.25,92.94,25.0,-5.502,7.5252,-0.1482,9.3233,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,19.302,19302,-2.05,10.32,-0.32,10.5265,0.8127,0.1396,2.2853,3.94,87.5,40.75,-5.0471,7.8935,-0.1708,9.3707,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,19.427,19427,0.0,10.63,0.4,10.6375,0.8661,-0.1429,1.8021,-10.31,81.25,54.56,-4.3821,8.2541,-0.0956,9.3457,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,19.548,19548,2.69,9.77,1.68,10.2719,0.925,-0.4887,2.03,-22.38,73.44,68.19,-3.4501,8.4538,0.1384,9.1318,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,19.669,19669,4.47,8.43,3.28,10.0898,0.7374,-0.1734,2.5918,-33.38,64.06,80.94,-2.4065,8.4507,0.5524,8.804,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,19.79,19790,4.74,7.15,3.6,9.3032,0.5083,0.0371,3.2409,-48.63,51.5,96.88,-1.4647,8.2793,0.954,8.4618,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,8,0,0,19.958,19958,-1.8,-10.98,4.02,11.8305,0.3054,-0.5454,-1.081,-57.13,22.88,113.25,-1.5089,5.7414,1.358,6.0897,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,20.08,20080,1.95,6.98,2.68,7.7269,-1.5741,0.0785,-3.0783,-40.81,53.13,88.88,-1.0531,5.9046,1.5322,6.1904,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,20.2,20200,-0.67,11.69,1.46,11.7999,-1.3319,0.4549,-2.6474,-22.63,70.69,70.19,-1.0026,6.667,1.5227,6.9118,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,20.321,20321,-1.23,12.17,0.4,12.2385,-0.9436,0.4112,-2.3496,-7.13,79.38,52.56,-1.0326,7.3922,1.3747,7.5895,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,20.442,20442,-1.84,12.04,0.38,12.1857,-0.6458,0.0862,-1.7944,6.13,84.44,37.5,-1.139,8.0046,1.2437,8.1803,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,20.563,20563,-4.02,10.37,0.06,11.1221,-0.4527,-0.0011,-1.5882,17.56,87.63,25.19,-1.5186,8.3163,1.0877,8.5235,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,20.684,20684,-5.69,8.79,-0.74,10.497,-0.4461,0.1102,-1.2381,27.0,90.5,14.38,-2.0683,8.3787,0.8468,8.6717,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,20.805,20805,-6.95,7.24,-0.82,10.0694,-0.4211,0.2803,-1.633,35.88,92.63,2.63,-2.7116,8.2287,0.6272,8.6866,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,20.972,20972,-7.91,6.35,-0.98,10.1907,-0.4211,0.0196,-1.1508,48.69,95.75,346.0,-3.3966,7.9811,0.4154,8.6838,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,21.093,21093,-7.23,6.34,-0.83,9.6518,-0.2989,-0.0709,0.3589,52.19,99.69,340.38,-3.9018,7.7649,0.2513,8.6937,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,21.214,21214,-8.81,5.58,-1.26,10.5043,-0.1963,-0.0578,-1.9559,57.75,103.31,333.56,-4.5485,7.477,0.0521,8.752,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,21.335,21335,-7.69,5.33,-1.49,9.4744,0.0273,-0.4723,0.7254,60.69,108.56,330.13,-4.9625,7.194,-0.1511,8.7409,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,21.456,21456,-10.5,8.0,-2.18,13.3792,0.6152,-0.3611,0.1265,58.56,111.56,335.31,-5.6922,7.3002,-0.4184,9.2666,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,21.577,21577,-7.22,9.49,-1.43,12.0097,1.3483,-0.0873,2.7893,43.25,100.69,358.31,-5.8935,7.5888,-0.5517,9.6243,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,21.699,21699,-7.31,10.46,-1.3,12.8272,1.5272,0.2978,3.1132,24.44,89.38,22.56,-6.0802,7.9671,-0.6503,10.0433,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,21.825,21825,-3.86,10.09,0.04,10.8032,1.2239,0.3414,3.4241,3.75,79.69,43.06,-5.7876,8.2469,-0.5594,10.0906,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,21.988,21988,1.05,8.16,1.93,8.4506,1.0374,-0.1647,2.5776,-23.06,68.31,68.44,-4.8866,8.2354,-0.2313,9.5789,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,22.109,22109,4.06,10.16,4.3,11.7558,0.9065,-0.2574,3.122,-36.75,55.88,83.69,-3.7077,8.489,0.3658,9.2706,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,22.231,22231,4.28,3.7,2.16,6.0559,1.1988,0.2465,4.924,-56.06,29.0,107.44,-2.6551,7.858,0.6022,8.3162,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,22.353,22353,-0.79,-14.5,4.7,15.2632,0.3011,-0.6076,-0.168,-58.19,-4.38,121.13,-2.4093,4.9118,1.1422,5.5888,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,9,0,0,22.478,22478,4.62,4.88,2.66,7.2273,-1.1999,-0.0218,-4.2848,-49.0,36.38,95.94,-1.483,4.9076,1.3422,5.2995,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,22.599,22599,1.21,9.48,2.37,9.8464,-1.7639,0.2574,-3.699,-29.06,61.63,73.13,-1.1282,5.5101,1.4776,5.8153,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,22.72,22720,-1.6,11.14,-0.31,11.2586,-1.861,0.1778,-2.9758,-7.94,77.75,51.75,-1.1903,6.252,1.2421,6.4844,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,22.84,22840,-8.57,7.46,-2.06,11.5473,-1.2272,0.0687,-5.5447,19.06,87.5,23.31,-2.1628,6.4112,0.8069,6.8141,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,23.003,23003,-12.87,7.61,-1.81,15.0607,-1.0079,-0.2716,-2.0137,55.69,99.0,340.63,-3.5737,6.5691,0.4621,7.4926,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,23.123,23123,-7.21,8.23,-1.12,10.9987,-0.5923,-0.5007,-0.3742,56.88,109.63,335.31,-4.0529,6.788,0.2536,7.9099,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,23.244,23244,-9.31,6.38,-1.61,11.4006,0.0415,-0.1189,-0.2891,60.81,117.81,329.56,-4.7456,6.7342,0.008,8.2384,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,23.368,23368,-8.73,4.45,-1.8,9.9627,0.3938,0.2291,0.4243,59.31,113.38,333.13,-5.2707,6.4332,-0.2302,8.3198,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,23.492,23492,-8.2,3.9,-1.91,9.2789,0.4331,0.2476,0.5683,55.94,105.13,339.38,-5.6567,6.0994,-0.4516,8.331,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,23.613,23613,-8.68,5.28,-1.52,10.2728,0.3632,0.108,0.2727,54.88,101.19,342.69,-6.0551,5.9914,-0.5924,8.5389,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,23.734,23734,-7.35,7.75,-0.37,10.6875,0.2945,-0.0164,1.3788,48.56,97.19,351.0,-6.2257,6.2232,-0.5631,8.8207,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,23.855,23855,-5.55,10.15,-0.57,11.5823,0.3512,0.1963,2.054,34.81,93.56,6.0,-6.1367,6.7406,-0.564,9.1331,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,24.016,24016,-4.01,11.27,-0.9,11.996,0.7429,-0.084,2.9856,14.13,87.19,26.75,-5.8564,7.3375,-0.6083,9.4078,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,24.14,24140,-2.57,11.31,0.53,11.6104,1.3515,-0.2662,3.0205,-3.63,80.38,46.75,-5.4234,7.861,-0.4583,9.5613,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,24.261,24261,0.7,9.63,1.89,9.8386,1.1868,-0.4451,2.7707,-21.75,70.0,66.75,-4.6165,8.0941,-0.1488,9.3192,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,24.385,24385,2.57,8.14,3.4,9.1883,0.817,0.2269,3.3467,-39.06,56.69,84.69,-3.6695,8.1001,0.3188,8.8982,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,24.507,24507,5.0,5.5,2.71,7.9116,0.5127,0.5247,4.0175,-57.38,37.25,105.0,-2.5271,7.7575,0.6339,8.1833,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,24.627,24627,3.74,-6.26,3.65,8.1546,0.769,-0.1833,2.2406,-65.0,-4.88,122.94,-1.7012,5.9103,1.0314,6.2362,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,24.749,24749,3.12,-2.0,3.33,4.9823,0.1702,-0.2574,-4.011,-62.25,8.06,113.0,-1.0659,4.868,1.3343,5.1588,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,24.869,24869,5.79,5.03,3.67,8.5026,-0.9828,-0.3785,-2.7587,-51.69,41.31,94.06,-0.1625,4.8893,1.6421,5.1602,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,25.037,25037,3.29,8.53,2.96,9.6097,-1.1072,-0.0491,-1.933,-30.25,62.63,74.25,0.2925,5.3691,1.8157,5.6753,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,25.158,25158,0.65,10.39,1.92,10.5859,-1.0843,-0.0524,-2.3966,-13.19,73.5,58.63,0.3396,6.0307,1.8295,6.3112,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,25.278,25278,-3.08,10.71,0.61,11.1608,-0.853,-0.0687,-2.318,2.25,80.06,43.81,-0.111,6.6473,1.6688,6.8545,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,25.399,25399,-6.29,7.83,-0.37,10.0504,-0.8618,0.1669,-3.2725,19.25,84.94,25.44,-0.9253,6.8032,1.4001,7.0071,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,25.521,25521,-10.7,5.19,-1.62,12.0021,-0.8279,0.3011,-5.1662,42.38,89.13,358.06,-2.2133,6.5906,1.0021,7.0242,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,10,0,0,25.642,25642,-12.18,6.29,-0.73,13.7277,-0.5869,-0.3742,-1.0167,67.19,97.31,329.06,-3.5267,6.551,0.7739,7.4801,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0
1,1,0,0,0.0,0,0.98,9.53,1.2,9.6551,0.0262,-0.1996,-0.0185,-5.38,82.25,55.75,-0.0194,9.5905,1.366,9.6873,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,0.167,167,1.42,9.91,1.5,10.123,0.0458,-0.1571,0.2356,-6.88,81.5,58.94,0.1703,9.6326,1.3836,9.733,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,0.287,287,0.85,9.42,1.55,9.5844,-0.2694,0.0076,-0.1418,-6.0,82.25,58.69,0.2599,9.6046,1.4056,9.7104,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,0.408,408,0.81,10.07,0.9,10.1425,-0.3043,0.0164,-0.4527,-4.44,84.38,56.94,0.3324,9.6659,1.3389,9.7639,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,0.529,529,1.02,10.04,0.86,10.1283,0.1527,-0.0567,0.4461,-4.06,84.88,56.81,0.423,9.7152,1.2758,9.8077,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,0.65,650,0.81,9.44,1.18,9.5479,-0.0458,-0.0393,-0.0622,-5.31,84.0,58.44,0.474,9.6789,1.2632,9.7725,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,0.771,771,0.88,9.76,0.91,9.8418,-0.3392,0.0971,0.0153,-4.94,85.5,58.06,0.5275,9.6896,1.2167,9.7799,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,0.892,892,0.33,10.11,0.22,10.1178,-0.1658,0.1724,-0.1145,-4.0,87.5,56.44,0.5015,9.745,1.0853,9.8181,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,1.015,1015,1.17,9.55,0.7,9.6468,0.2422,-0.1058,-0.1734,-5.0,86.75,57.13,0.5896,9.7193,1.0345,9.792,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,1.179,1179,-1.3,10.74,0.85,10.8517,-0.0535,-0.0862,-0.7592,-0.56,86.25,53.88,0.3406,9.8538,1.0102,9.9113,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,1.301,1301,-2.69,10.27,1.06,10.6692,0.3196,0.1102,-1.1781,7.81,84.94,45.56,-0.0588,9.9087,1.0168,9.9609,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,1.422,1422,-3.5,10.57,1.19,11.1978,0.204,0.1789,-1.2959,16.88,82.88,35.5,-0.5123,9.9958,1.0396,10.0628,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,1.543,1543,-4.87,10.4,2.32,11.7158,0.7189,-0.0545,-1.4334,25.94,79.13,27.75,-1.0865,10.0491,1.2083,10.1796,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,1.663,1663,-8.15,11.18,3.1,14.1783,0.7821,0.6054,-2.0311,38.63,70.56,15.88,-2.0173,10.1981,1.4576,10.4974,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,1.784,1784,-6.36,10.29,3.23,12.5206,1.2926,0.7603,-3.4219,53.25,47.25,357.06,-2.5895,10.2102,1.6912,10.6684,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,1.905,1905,-1.21,0.92,2.09,2.5843,1.6788,-1.1279,-5.4236,65.13,-14.0,332.81,-2.4078,8.986,1.7437,9.465,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,2.027,2027,0.02,-6.51,1.11,6.604,-0.228,-0.492,0.444,58.75,-54.88,313.13,-2.0878,6.944,1.6602,7.4387,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,1,0,0,2.188,2188,-6.83,-0.46,2.95,7.4541,-0.3491,1.2665,3.5954,65.38,-0.38,344.06,-2.7127,5.9684,1.8302,6.8066,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,2.314,2314,-6.32,6.31,4.35,9.9338,-1.165,-0.0393,3.0674,53.5,40.38,2.5,-3.1881,6.0134,2.1622,7.1414,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,2.435,2435,-9.13,8.46,3.23,12.8593,-0.9948,-0.648,1.6537,44.81,62.88,13.38,-3.9711,6.3358,2.3029,7.824,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,2.556,2556,-7.08,8.03,2.07,10.9038,-0.4287,-0.1494,1.1672,38.5,72.13,20.44,-4.3807,6.559,2.2722,8.2082,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,2.676,2676,-4.2,8.75,1.47,9.8165,-0.4756,-0.0273,1.3788,31.38,76.56,26.56,-4.3569,6.8477,2.1665,8.4005,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,2.797,2797,-2.02,8.87,1.12,9.1658,-0.5487,0.0044,1.8577,20.56,80.5,36.75,-4.049,7.1142,2.0286,8.4334,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,2.918,2918,-0.03,10.11,1.28,10.1908,-0.7909,0.3382,2.4195,2.94,84.88,52.38,-3.5194,7.509,1.93,8.5144,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,3.041,3041,0.73,12.23,1.42,12.3338,-0.7396,0.5258,1.2392,-11.56,90.69,64.25,-2.9594,8.1311,1.8628,8.8512,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,3.207,3207,-1.46,11.65,1.38,11.8219,0.3142,0.2105,-1.5239,-8.94,93.31,58.56,-2.7618,8.5948,1.7991,9.2052,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,3.328,3328,-1.87,11.54,0.52,11.7021,1.0636,0.2465,-2.09,5.19,87.75,42.5,-2.6443,8.9829,1.6306,9.5049,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,3.449,3449,-4.03,11.26,1.33,12.0332,1.1748,0.1516,-2.822,21.31,79.31,26.19,-2.8269,9.283,1.591,9.8334,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,3.571,3571,-5.68,9.28,2.95,11.2731,1.081,-0.0338,-2.6824,36.69,68.94,13.38,-3.2029,9.2826,1.7701,9.9779,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,3.691,3691,-8.72,9.27,2.65,12.9998,0.8814,0.3109,-2.3464,52.31,53.31,358.69,-3.9299,9.2809,1.886,10.2536,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,3.812,3812,-5.7,4.93,3.21,8.1914,1.4334,0.0469,-4.7222,63.69,8.5,339.25,-4.1631,8.7076,2.0605,9.8691,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,3.934,3934,3.24,-8.32,1.33,9.0271,-0.0676,-0.6676,-0.4287,57.88,-43.56,315.5,-3.1876,6.4638,1.9642,7.4699,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,2,0,0,4.06,4060,-3.88,-1.23,3.22,5.19,0.0993,0.8498,4.2968,64.25,-10.75,332.63,-3.2788,5.4499,2.1297,6.7073,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,3,0,0,4.222,4222,-3.67,8.46,4.8,10.3962,-1.1345,0.324,4.1037,42.44,47.69,6.94,-3.3304,5.8466,2.4816,7.1716,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,3,0,0,4.343,4343,-5.41,10.86,3.77,12.7051,-1.5653,-0.6185,1.9242,27.13,65.63,23.75,-3.6044,6.5072,2.6514,7.8972,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,3,0,0,4.464,4464,-3.69,11.07,2.14,11.8634,-1.0854,-0.7047,1.8228,16.13,77.88,37.56,-3.6157,7.1085,2.584,8.3834,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,3,0,0,4.585,4585,-0.92,11.61,1.35,11.7244,-0.6185,-0.2171,1.6886,5.13,84.13,51.25,-3.2605,7.7017,2.4214,8.7069,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,3,0,0,4.709,4709,-0.99,10.85,1.51,10.9992,-0.3709,0.1091,0.6305,-1.94,87.13,58.5,-2.9613,8.1165,2.3013,8.9411,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,3,0,0,4.833,4833,-0.02,9.86,0.42,9.869,-0.2083,-0.0491,0.3262,-4.69,89.13,60.31,-2.5737,8.3463,2.0534,8.9722,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,3,0,0,4.954,4954,0.72,9.34,0.04,9.3678,-0.3567,-0.0131,0.6938,-7.69,90.56,63.94,-2.1397,8.4772,1.7881,8.9241,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,3,0,0,5.075,5075,0.02,10.6,0.33,10.6052,-0.204,0.6327,0.5934,-10.94,93.38,64.94,-1.8551,8.757,1.5959,9.0924,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,3,0,0,5.236,5236,-0.21,11.68,0.8,11.7092,0.7069,0.7472,-0.8498,-8.19,92.38,54.31,-1.6383,9.1421,1.491,9.4067,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
1,3,0,0,5.357,5357,-0.78,11.28,0.75,11.3318,1.1159,0.2956,-1.6842,1.63,86.19,40.75,-1.5252,9.4239,1.3934,9.6476,P001_Dumbbell_Concentration_Curls_05.csv,2,2.0
